address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
"21001 North Tatum Blvd, Ste 18-1096","{'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'very_loud'"", 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'""}",P9KhwXBuHkJEif6TTJsGuQ,"Ice Cream & Frozen Yogurt, Acai Bowls, Restaurants, Gluten-Free, Juice Bars & Smoothies, Food",Phoenix,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-18:0'}",1,33.6746771473,-111.9754526794,Nekter Juice Bar,85050,81,3.0,AZ
4318 Butler St,"{'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'BikeParking': 'True'}",RqmORv3974ZDC6Zh4nSQwg,"Ice Cream & Frozen Yogurt, Desserts, Food, Specialty Food, Cupcakes",Pittsburgh,"{'Monday': '0:0-0:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-17:30', 'Thursday': '14:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}",1,40.4710728417,-79.9599277368,Naturoll Creamery,15201,149,4.0,PA
2009 Kenyon Rd,"{'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'False', 'BusinessParking': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'WiFi': ""u'free'""}",fl2TPNWrchkCbNEg0utjvw,"Food, American (New), Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Diners, American (Traditional), Burgers, Breakfast & Brunch",Urbana,"{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}",1,40.1332077785,-88.198594898,Steak ’n Shake,61802,17,2.5,IL
333 E Roosevelt St,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'""}",3saG51hM2M14G5f-QwhGhg,"Food, Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Beer, Wine & Spirits, Desserts",Phoenix,"{'Monday': '16:30-0:0', 'Tuesday': '16:30-0:0', 'Wednesday': '16:30-0:0', 'Thursday': '16:30-0:0', 'Friday': '16:30-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}",1,33.458466,-112.069568,Melt,85004,354,4.0,AZ
"9785 S Maryland Pkwy, Ste A1","{'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsDelivery': 'False'}",64h5mGa2cJqLgoEwRfpDUQ,"Cupcakes, Custom Cakes, Ice Cream & Frozen Yogurt, Food",Las Vegas,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,36.0115413,-115.137115,Cold Stone Creamery,89183,79,2.5,NV
1605 Linden Dr,"{'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Caters': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True'}",91Y6ASRhkDz3mJG9ezGNiQ,"Restaurants, Local Flavor, Food, Ice Cream & Frozen Yogurt, Cheese Shops, Sandwiches, Specialty Food",Madison,"{'Monday': '7:30-17:30', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-17:30', 'Friday': '7:30-17:30', 'Saturday': '11:0-16:0'}",1,43.0749778,-89.4137655,Babcock Hall Dairy Store,53706,70,4.5,WI
229 Atwood St,"{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'DogsAllowed': 'False', 'Caters': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True'}",NV9ftiLhePO0bNE1z8y6qw,"Restaurants, Desserts, Food, Japanese, Ice Cream & Frozen Yogurt, Ramen",Pittsburgh,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '15:0-22:0'}",1,40.440542,-79.9564947,Love Yogurt,15213,47,4.0,PA
1020 N 1st Ave,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'ByAppointmentOnly': 'False', 'WiFi': ""'free'"", 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BikeParking': 'True', 'RestaurantsTableService': 'False'}",RA1Jchnz3uQDg4YVHckKXQ,"Restaurants, Food, Dentists, Health & Medical, Cafes, Bakeries, Juice Bars & Smoothies, Breakfast & Brunch, Ice Cream & Frozen Yogurt, General Dentistry, Coffee & Tea",Phoenix,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:0'}",1,33.4593921,-112.0743347,Fair Trade Cafe,85003,252,4.0,AZ
2302 Atwood Ave,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False'}",gtcvMLPePKKyXzSroO4J5A,"Desserts, Food, Ice Cream & Frozen Yogurt",Madison,,1,43.0935537,-89.3483877,Chocolate Shoppe Ice Cream,53704,16,4.5,WI
3799 Las Vegas Blvd S,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False'}",qFGkw4ZORMdl-JKA51GahA,"Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt",Las Vegas,"{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}",1,36.1022507,-115.1699679,Häagen-Dazs,89109,17,4.0,NV
"4910 E Chandler Blvd, Ste 101","{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'Alcohol': ""'none'"", 'ByAppointmentOnly': 'False', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True'}",owtAH-xAVf_hS2rFNGAXsQ,"Juice Bars & Smoothies, Food, Shaved Ice, Desserts",Phoenix,"{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:0-23:0'}",1,33.3066634,-111.9773074,Bahama Buck's,85048,40,4.5,AZ
801 Searles Ave,"{'WiFi': ""u'no'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False'}",bLg02PdDwlQf4x-Ky2hsBw,"Tours, Food Tours, Local Flavor, Ice Cream & Frozen Yogurt, Hotels & Travel, Food",Las Vegas,"{'Monday': '8:0-16:30', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-16:30'}",1,36.1847649,-115.1321839,Anderson Dairy,89101,14,3.5,NV
1709 Murray Ave,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}",Fozo0B-y42EhRMomR0K5vQ,"Ice Cream & Frozen Yogurt, Specialty Food, American (New), Restaurants, Breakfast & Brunch, Food, Waffles, Coffee & Tea, Desserts",Pittsburgh,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-22:0'}",1,40.4377485,-79.9228228,Waffallonia,15217,286,4.5,PA
2311 N 35th Ave,"{'RestaurantsTakeOut': 'False', 'BikeParking': 'False', 'WiFi': ""u'no'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}",Bny78w8kQKHof_Xvqmj3wg,"Candy Stores, Specialty Food, Shopping, Ice Cream & Frozen Yogurt, Event Planning & Services, Wholesale Stores, Food, Toy Stores, Party Supplies",Phoenix,"{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-20:0'}",1,33.4733903598,-112.1334291995,Dulceria La Bonita Wholesale,85009,11,4.0,AZ
7206 Mineral Point Rd,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Alcohol': ""'none'"", 'BikeParking': 'True'}",UROWdKGa1IQ19Jk4tExvVQ,"Food, Fast Food, Restaurants, Burgers, Ice Cream & Frozen Yogurt",Madison,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1,43.0611479,-89.5067874,Culver's,53717,24,3.5,WI
"7460 S Rainbow Blvd, Ste 110","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'BikeParking': 'True', 'WiFi': ""'free'"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1'}",_6UaHEnDDbUla3Pa3VVu3Q,"Food, Ice Cream & Frozen Yogurt, Custom Cakes, Desserts, Juice Bars & Smoothies, Filipino, Restaurants",Las Vegas,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-18:30', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-19:30'}",1,36.0531819627,-115.2414455164,Asia Creamery,89139,116,4.5,NV
"6300 South Blvd, Ste 100","{'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1'}",Bp75bv1iyCy6yiHz3KKhyA,"Ice Cream & Frozen Yogurt, Food",Charlotte,,1,35.1493732,-80.8773851,La Michoacana,28217,20,4.0,NC
"9055 S Eastern Ave, Ste 1A","{'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",WQyGqfFKd-baBTVfZWzeTw,"Ice Cream & Frozen Yogurt, Food",Las Vegas,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",1,36.0253639,-115.1190162,Yogurtland,89123,140,4.5,NV
3200 S Las Vegas Blvd,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'WiFi': ""'free'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False'}",8CNNs7jFv0yVptAvnga4xQ,"Desserts, Food, Ice Cream & Frozen Yogurt, Gelato",Las Vegas,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}",1,36.1275866082,-115.1683574596,Sticks & Shakes,89109,85,3.5,NV
3600 S Las Vegas Blvd,"{'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False'}",huOCKRwDvNqGX3KSzYawbw,"Desserts, Cafes, Restaurants, Ice Cream & Frozen Yogurt, Coffeeshops, Nightlife, Coffee & Tea, Gelato, Food",Las Vegas,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-23:0'}",1,36.112133,-115.176792,Cafe Gelato,89109,218,4.0,NV
5685 Mountain Vista,"{'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BikeParking': 'True'}",clXf1Kkl5ynDMBhKS9a_Vw,"Food, Ice Cream & Frozen Yogurt, Shaved Ice",Las Vegas,,1,36.0861029,-115.0737979,Snow Vegas Shave Ice,89120,12,5.0,NV
2535 S Las Vegas Blvd,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'DogsAllowed': 'False', 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'beer_and_wine'"", 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'free'"", 'GoodForDancing': 'False', 'WheelchairAccessible': 'True'}",6UI3dCIY6eM1eBOsnEVBuw,"Bakeries, Restaurants, Nightlife, Dance Clubs, Ice Cream & Frozen Yogurt, Gelato, Sandwiches, Food, Coffee & Tea",Las Vegas,"{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '5:0-0:0'}",1,36.1423694,-115.156034,The Perq,89109,104,3.5,NV
"9711 S Eastern Ave, Ste H-1","{'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}",-cOVyWUJlasj-wpMAaWwvQ,"Ice Cream & Frozen Yogurt, Food",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-18:0', 'Sunday': '10:0-16:0'}",1,36.0126257,-115.1195258,La Flor de Michoacan,89183,48,4.5,NV
"14126 Rivergate Pkwy, Ste 100","{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",SYLlWyEfmkS0EPCv31-_cg,"Cupcakes, Custom Cakes, Food, Ice Cream & Frozen Yogurt",Charlotte,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",1,35.1028582,-80.9849921,Cold Stone Creamery,28273,40,2.5,NC
14835 Ballantyne Village Way,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'""}",oU8mRUY-XtaVR_RSgKZtTA,"Ice Cream & Frozen Yogurt, Food",Charlotte,,1,35.0527518,-80.8514933,TCBY,28277,12,3.5,NC
"2272 S Nellis Blvd, Ste 4","{'RestaurantsPriceRange2': '1', 'Caters': 'False', 'GoodForKids': 'True', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}",pd9zEKWDp0NKSj7ebRMr4w,"Desserts, Local Flavor, Ice Cream & Frozen Yogurt, Food",Las Vegas,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,36.1451884226,-115.0630873574,Yogurtland,89142,19,4.0,NV
"8156 S Tryon, Ste C","{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BikeParking': 'True'}",IicSYcYs9_prA7CyPJOugw,"Ice Cream & Frozen Yogurt, Food",Charlotte,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,35.1441372,-80.9329131,Sweet Frog Premium Frozen Yogurt,28273,25,4.0,NC
