business_id,compliment_count,date,text,user_id
3H3KLktgOrKr9UzpUUSZwA,0,2016,Delicious cookies,9gZ4pQHdK6v8xMLig6EEFA
urSuLlkYXXI5uwtKIxl9ew,0,2016,Super cute. Just opened today. Drive through and very nice. Great for groups.,nfp4QXnZM4c_HhdYlyuu0w
91Y6ASRhkDz3mJG9ezGNiQ,0,2013,"Large, delicious and cheap sandwiches, not to mention top notch ice cream! What's not to love? Try the Mendota club on marbled rye",nT3tLANzGy0a7DuB_GIQjA
2OJrznHaA4Gz_KYbQnAuzQ,0,2011,Hot taro boba on a fall night!,JHFuMHQBLuQ3TtkWwx1bmQ
u1qzJu0JwbKU-HjIFjq8kw,0,2011,Hot chocolate morning still....brrr,RSAHZjr2yPZHZ-HhrgCrXQ
u-3exVNGKE0iJ7nnxS3BbA,0,2018,Their sea salt cream and Hokkaido milk tea are awesome,6J5ZjxppovfCyetwVcAWTw
u1qzJu0JwbKU-HjIFjq8kw,0,2012,Amazing chocolate espresso drinks. Try the mocha swirl if you like hazelnut!,EoKg8T8HbcpTos9cUVyfFQ
Yk8WiriuHOkAXufUqGZMyg,0,2011,Butter burgers rule!,0t-O5--DOfS55A620fO_GA
PJxqFL-xUmUaCe2STc5VRA,0,2016,"They're having technical difficulties today, so they wanted to write our credit card/ debit card information down for a transaction...",rqb5abV146wcU-Z7JxfEIQ
egpDg61SdYbKWvCpPM7Nbg,0,2012,Mac coconut...I'm on a roll...a fat roll!,7J6Hb7VuTsJq50iiNwqvCg
OPiPeoJiv92rENwbq76orA,0,2012,Happy hour!,uZ4z-4ftg7LbGR_blmZTow
-yApKLEFAvvNyifvpNKWCA,0,2012,What happened to cheesecake on Friday ?!,pZ6P_1V-bTSoYG1fg1TXzw
loeW2G8tSIp1cLD3zB1NoQ,0,2016,Great place to grab cup of tea. They have great drinks and the service is awesome,-xi4mP6V8i6JMNcuT2d15w
So52MxrZGy8bPpyDPQP-Lg,0,2017,Ask for a punch card to get one free scoop of ice cream on your 10th visit!,eQv2Jdg_rUCd0-gD9TfciA
Ao5E4Ppw0m5CNlRjg3mnjQ,0,2012,White mint is so good,SiJbi5-NzyJRPgYVlhAorg
6roYDeCtF1wcXfQ9iaRv7g,0,2012,Oh yea,uzhyth1RoKkWXuzsGeK0uQ
NbrXg59fYR3MoeXdeAIQIQ,0,2015,Their Sunday brunch was fantastic!  Great food and tons of options.,Qj0u00GH4OB8QZZ_ePjbjQ
jOSB_Sc4B3IsI5-MJluBsg,0,2012,Fuzzys celebration soccer party !!,waDvmAl78R3Ke5Ube5cXkw
rnBffgr3QiXUpKef2YFScg,0,2011,Just like home (if your from Wisconsin),U2sN2-HGvh27FyXKFlvkBg
-yApKLEFAvvNyifvpNKWCA,0,2012,"Don't let the bad neighborhood fool you.  It's worth the trip.  Besides, Metro SWAT team stops by on their way back from a call.... So it can't be THAT bad of an area...",aQBbyPH_b1b8YTL_V5o2Tw
UkFMV7WGFfE_u8zyUkkuqg,0,2012,"Queso is like Cheesecake....MMMM!!!! Open 7 days a week, 9am-9pm.......GETCHOA$$OVAHEA!!!!",3nDUQBjKyVor5wV0reJChg
kwMJ4KfhEcrk9jiMe-S6wQ,0,2012,The pizza oven is finally on!,2ZZNOoMQ7WFvFoxDUFw1wg
Tbq7eiTMZ4vRY0IrQ0Pn3Q,0,2017,Ask for their boba because there's no menu for it,koOSl0Hm8lF6NneMfHCZaw
2OJrznHaA4Gz_KYbQnAuzQ,0,2013,Hot taro milk tea with Boba = so good!,D4Yywoe-WrRw-evn48vWng
5VXxZIMgoKRWbNa6x9kMfw,0,2011,Happy Birthday Rachel!!,RSAHZjr2yPZHZ-HhrgCrXQ
sxNMGQwUuaDsviR4BtuX0g,0,2016,New opening date = November 28th - according to website,BsdMr3hnc44zZcD8PxgeSA
nlsibvBeSc8vfus2KuQatA,0,2015,Self try ice cream from Ohio in Vegas,08mOpJRCpZe3D8UHszP4FA
-yApKLEFAvvNyifvpNKWCA,0,2011,Yummy,vKsoRog51j2820WF8LV9YA
leJo2p90gVq1JQzR-QP-hA,0,2014,I love DIY fro-yo and this is one of the best in town,WSBgreOK2NyHTSwdfeUkpg
8eSmXnZG0N1GRsqiFeU9uA,0,2011,Could be better,FTZyZbr1eF7s3Ss7uSLcXQ
Vx00mzQudJe-cHtM6Drp7g,0,2016,Get here closer to 7am if you wish to beat the morning rush.,cuHp8luhexZ8XP97885d8g
-95mbLJsa0CxXhpaNL4LvA,0,2015,Love the macaroon green tea ice cream,RCgfxH5PclsgSKRWDGJ86A
yWUBX9Pe6pzh1PjVj04UmQ,0,2012,"Great salad for lunch!! Spinach black bean,  avocado, red bell peppers, broccoli  with blue cheese, apples and walnuts!!!",uiqW8NTaJO-2uZDLymDOow
aME5_yvkBqKH9v0ZDubIeQ,0,2012,"for the month of april only, you can get a mini ice chappy blast for only .99 cents every wednesday.",ZzC-ngWslLIw2hZbWFs3VQ
MOi64A9mDpK9zUB8546L8Q,0,2012,Happy hour rules,yH3Jyu5vRTAJ8uMAD2bLGQ
-yApKLEFAvvNyifvpNKWCA,0,2011,Awesome!,AJXBvoS7NQb28I7ykhovdQ
K8M3OeFCcAnxuxtTc0BQrQ,0,2013,"Go to a local Costco to pick up Snappers (pretzel chocolate Carmel snacks) made by the milk shake factory. They don't sell them in their shop, you have to go to Costco to get them.",N-pi-twvDI08ubRth9q0kw
8eSmXnZG0N1GRsqiFeU9uA,0,2012,Yogurt time! Tart with strawberries and graham crackers. Mmmm,a48HhwcmjFLApZhiax41IA
egpDg61SdYbKWvCpPM7Nbg,0,2013,"If you like macadamia nuts or tropical flavors, you'll love Lapperts!",LAdHVZOBp3wg5DHUCjy0hA
Kj_qx2Qs8GKHG4dzexbJzA,0,2013,They are open and ready to go!,8DBH3BpLINfTAK_Up5BtUQ
I_a74zmgR-X03LsKISWPcg,0,2016,Place gets PACKED but still so good,63_inzeNX6QGk5t6jASAjw
4UnC5i3iUeHQ-3zJ_8037A,0,2011,"Great coffee, sandwiches and iced tea!",fX8NrOxtnaozSGsS_HMWZQ
On8O41uCKj1GfF1Bt4S2Lg,0,2017,Always have still anytime of the day for the most part,7L3mgFE-PR5MaGSTeNk1zQ
5VXxZIMgoKRWbNa6x9kMfw,0,2012,Gordon Square sundae for the little one!,NfU0zDaTMEQ4-X9dbQWd9A
egpDg61SdYbKWvCpPM7Nbg,0,2016,Redeem your unused Vacations Hawaii meal vouchers here. Maximum 2 lunch and 2 dinner coupons. Cannot use Breakfast and Specialty coupons.,Ggx8iUdJ7lsQSqXRuclXtg
c_-0jkr-MkK2EdlbJaXgyw,0,2017,"Internally made corned beef brisket is delicious, but with more than 30% fat, the price is much too high",Y1IWQWJuv2iQVyNxggxfww
rVi34tu0bITsoxMMT9QhUw,0,2011,Not a speedy smoothie :(,DVf8I3x6yoLNX7-w6Y-JVQ
Cf6fac73iYBXwkul-lm4vw,0,2018,"Hand-Whisked Matcha . Quality you can taste, the best Matcha in town, must try ! If you like Matcha same as me . You will love this place .",e1XKuit7bS7TKhaeXfUZBA
XBEx2FI2GKmsjs7eWNr7Lw,0,2013,By far the best Fro-Yo I have ever tasted. Healthy burger was delicious! Excellent customer service,baJMjbstmvjjdn7kE6fbmw
RQ_nzDzcc7pxYsfh6SKNRQ,0,2016,Put there Salted Caramel milkshake on your food bucket list- so good you'll want to go back for seconds.,yRKigT6QljbO--QYjOX1xw
-yApKLEFAvvNyifvpNKWCA,0,2012,Cash only.,V5Th21KjUiYLJQyV-vGtpg
9virZ-ORrLHsv0p8EORxeg,0,2015,Drive thru available at the DQ Grill & Chill,SfY0jEFqBkrqq9bVi6P31Q
Hp8k_RpSIWSeJguyaQpfIw,0,2015,Five Stars! Come on guys...,-BevLRnJhh9JeIT2g5I3mQ
bRR4gsjHv0F_RnRGjQBqlg,0,2012,Italian ice!!,_Ix0imjISj59nrjy25y0OQ
huOCKRwDvNqGX3KSzYawbw,0,2011,This is the place in back past the elevators.  Free ice water on the right.,R5tR2ussqhg2j569KTyaYw
VHZPbCbIPHEkKOotdCTiow,0,2014,summer flavor cantaloupe is back :),OoyQYSeYNyRVOmdO3tsxYA
mPfdYJj4d5KBPINDkaZY-Q,0,2012,Complimentary valet is nice.,unY-F7AsYkQDvILMpd3jPw
yGXKMV1omio1I_3qNLdtAA,1,2014,Their strawberry berry lemonade is to die for !! So refreshing,zW3PaTqR8fN-mnoYWk6Ymg
On8O41uCKj1GfF1Bt4S2Lg,0,2012,Trying a cherry limeade :),drtt4maDA2A1vrnV_MIeEg
odRsHBbIqljttG7TJzTIvA,0,2011,Ice cream time!!! Then bee gee's after lol,8NPnK5h5Te91Ot6nbX9a5g
-yApKLEFAvvNyifvpNKWCA,0,2012,First time gotta try this!!,Gu-ZUPjk7cNqySqh3jHceQ
hojZyJk1Wf2UE2CpG7cgIg,0,2013,Chili cheese fries were amazing! Perfect ratio of everything!!,w8c74vYP_4V9QSBzoznFPA
5VXxZIMgoKRWbNa6x9kMfw,0,2012,Best ice cream in Cleveland.,reuUQtuLwR2eVSzi_eYAuA
VHZPbCbIPHEkKOotdCTiow,0,2013,So delicious! Highly recommend the black sesame with graham crackers and milk!!,XdLQep9R3V7EHwW2fjgK-g
XBEx2FI2GKmsjs7eWNr7Lw,0,2013,Pitaya bowls (dragonfruit) on the secret menu (look them up on facebook!),PSI7wvuqEhhV9Jh_fP2eZQ
Kj_qx2Qs8GKHG4dzexbJzA,0,2016,Check out the menu see what flavor you want,cnab2lH02dtnFeh-eQP-sg
hoGI9US9FN-PJpMX66reMQ,0,2013,Closed on October 27 for the winter season,x37OyP--VEFE5p-xreplYA
VHZPbCbIPHEkKOotdCTiow,0,2013,Love my Supporters of iPad registers!!,-7bM_DeL2Kj2CuYuVDsLNg
SsN-SaGGkJn2Qm-jSDQ4aQ,0,2013,"Garlic alert on the crab stuffed mushrooms. If you're  hoping for a make-out party later, you better skip'em. I just brushed my teeth two times and still have garlic breath!!",yQBcBApfM5u--g9fxpHTTQ
5VXxZIMgoKRWbNa6x9kMfw,0,2011,Root beer float! Coffee ice cream!,6RO1pwpmF1Hh8RxHposgeQ
IicSYcYs9_prA7CyPJOugw,0,2016,Awesome staff!!  Selection amazing and very clean!,y5CM5bCBxU-YgR75BDe-yw
tI7dXg2UboJozj28v7sjLw,0,2011,Not a fan!,MTfbkOQvNx-g4xpFExusNA
SsN-SaGGkJn2Qm-jSDQ4aQ,0,2013,Excellent food!,v8QnvfWXCf4651Bxg2vvIw
DE37j9FjAfysF5q7jQ507Q,0,2014,"It's a great cafeteria.  wonderful food, wonderful employees",jzgVakqxFqoQ-xsSfV7iRg
On8O41uCKj1GfF1Bt4S2Lg,0,2012,Large Powerade Slush can't go wrong,rsmGwZ6MhctENKxxYwk4sg
Hw-yFY8Fz8HOvY6I5l7Ljg,0,2017,This place is amazing.,VNWEVIG4v5z1QvV6X4UjbQ
g7EXpsDsd-xLQVajvEUnrg,0,2015,Delicious. Reasonably priced. Friendly. Will definetly be coming back.,pvX_IRiNS5P9UaOokQjmGw
On8O41uCKj1GfF1Bt4S2Lg,0,2011,open 24 hours!,Tu0xZqGMIbJ_RrV4S5P07w
LdSIXJeWpK5u8tq-nKxQ1w,0,2015,On Wednesdays you can fill your cup to your heart's content for only $5!!,Q76wunGKIHbNyCF9P5jQWA
Fozo0B-y42EhRMomR0K5vQ,0,2016,Still the best liege waffles I ever had. Better than Wafels and Dinges in NYC.,DC1hfeeSaYr2E1xwiEL81A
RixnVQV24bc3p92mSntaVA,0,2016,"Extremely refreshing, prices are reasonable and friendly staff",f4mIeOglRaXXV2kRd4Mm4A
gU8u0sczhS0nXQuGqJ12tw,0,2011,They have watermelon flavor today,KDy_d2_7A89KSCZ4Vx6rTQ
UkFMV7WGFfE_u8zyUkkuqg,0,2016,So many options always just as good .,Dc4RrBfRJTnzU1_Ev00mzA
YXohNvMTCmGhFMSQsDZq1g,0,2014,Great location! Sat outside and enjoyed people watching whole sitting right by the fountains.,25ZG4JxOEyNLyg_NfrfJGg
egpDg61SdYbKWvCpPM7Nbg,0,2014,"Lappert's received a zero (0) violation/demerit, ""A"" routine inspection restaurant grade from the Southern Nevada Health District on 5 March 2014.",KtIh1kjkVESCqd2CCsQnhA
nlsibvBeSc8vfus2KuQatA,0,2015,4 scoop sampler = $4.25,y3FcL4bLy0eLlkb0SDPnBQ
I_a74zmgR-X03LsKISWPcg,0,2013,Snoh is open on Sunday too!  Unlike what Yelp has listed tonight. ;),Tv6BUE9-H04TcdWG2aG5Aw
xDAjrXQ54-cLj0zYMkT03A,0,2014,Very good and they make new batches every day!,l5ExEMcVxjmeBUleSWfD6g
iwx-fC72oTDMnDuetYtjnw,0,2016,Check in for 50 percent off!!!,M4uGs-0Fskn48t9icYk_Tw
1Vn_lex3LGGwuTo-xeJnww,0,2012,Pumpkin pie flavor for fall :)),0nOIH8qIMnmZdLCTemnRsw
iAD5r5vNOzc1AP6UA5yFiQ,0,2015,"Dani/Tammy is awesome, she's engaging and brings the customer service experience. She let me and my friends practically taste the whole case of flavors. We purchased about 6 different kinds and left a big tip!",Gb9Y_f1xslY1mDvvHBXaLg
IPUGrf2xuClfxfBIA020kw,0,2012,Getting ready for tonight. Good times,TqV1SNqvGKwbZ_2aez2Y6g
XBEx2FI2GKmsjs7eWNr7Lw,0,2015,The gentleman with the tattoos and plugs is always so kind and polite! Bravo for great customer service !,CmOjOZEbEceR-GgOPKld1w
rnBffgr3QiXUpKef2YFScg,0,2010,"Midwest version of in/out burger. Butter burgers cooked to order, from Wisconsin. 1st A&W root beer stand became culvers. Privately owned",P2sQVHyHmy4WA0I7NI5hWg
MOATc61QdKLNygLOfV-HSQ,0,2012,Bam! Fudge topping? They get my vote!,SIf5rJUlAa73ZlDCtNWTcw
mPfdYJj4d5KBPINDkaZY-Q,0,2013,My sister and I bike here all the time. :),D2ljL5ejuqpa4f8fnZ1qjw
mPfdYJj4d5KBPINDkaZY-Q,0,2012,Cheap Sugar in a Bag! WooHoo! And they have a Purple Flavor this week!,ItuRDNRUNqigtz2gf63oLQ
XBEx2FI2GKmsjs7eWNr7Lw,0,2016,Hella busy on a Tuesday afternoon 1245-1ish,Q3eM3xS_tWr56GrRDJO8Ag
I_a74zmgR-X03LsKISWPcg,0,2014,Freakin delicious,pUOM0L5ZpDC-GqwiYj7H5Q
4UnC5i3iUeHQ-3zJ_8037A,0,2012,Great flavored coffee selection before 10a!,fX8NrOxtnaozSGsS_HMWZQ
08t3_HjbpLyPeuft6eoa5A,0,2012,Chocolate Chip Sundae's made with Nancy B's cookies!,4wp4XI9AxKNqJima-xahlg
Dz48AHU652_zg43sBPRb9w,1,2016,"Limited Selection!  Not much to choose from, flavor wise.",6tbXpUIU6upoeqWNDo9k_A
KcU5W_kkyigHHsUO0xiFSA,0,2014,It's just ok. Nothing to write home about.,tI3mzAH5XA4fk4adMa6eaA
-95mbLJsa0CxXhpaNL4LvA,0,2014,Thank you fellow yelpers for sharing their secrets. Whoever said money cannot buy happiness... Has never tried boba milk shake (extra thick) from this place. Six dollars well spent!,zZtC3Sx0wUCT0ilBKnkyHg
dYDuaXVyIXMXlmeMYf2ktw,0,2012,Holy yum yum!,hZfzVrhsCQ9JDAb2jYoJNQ
-yApKLEFAvvNyifvpNKWCA,0,2011,"If you miss your fav flavor day, which I do every single time, they might have it in quarts, half gallons and gallons for another few days!",k7iAd9u4D9J1kgpEWLwAzA
jBh399TajGcH28Zo2J1pHw,0,2016,It's ok but Inn n Out is far superior for literally half the price.,GdnJtqYWVSBAjya-WdN5RQ
VHZPbCbIPHEkKOotdCTiow,0,2015,You can get Green Tea and pretend your being healthy!,WfD2DNOhB-7fuICbgaSgWQ
Kj_qx2Qs8GKHG4dzexbJzA,0,2014,2014 season of snow cones starts tomorrow!,8DBH3BpLINfTAK_Up5BtUQ
-yApKLEFAvvNyifvpNKWCA,0,2011,Hi Lisa!!!!,q2b4pAo_6tP7jNFKI5Hztw
vn5Ebwy-IdtJ6PQE6y7vaA,0,2013,I tried to eat here but there was nothing vegetarian!,cCtB72I6FfLDcU7Zk67N9g
yWUBX9Pe6pzh1PjVj04UmQ,0,2010,"20 beers on tap, bells, rogue, dogfish, sam Adams, harpoon, OMB Copper to name a few.  Very friendly blonde bartender on Wednesday evening.",xv-qBSoAIikdyh9GRiKLuQ
YXohNvMTCmGhFMSQsDZq1g,0,2014,Cookie sandwich with vanilla ice cream was amazing,Nf_Jw_W_CwOz5WJ7ApSMxg
YXohNvMTCmGhFMSQsDZq1g,0,2015,They have a cupcake ATM...how awesome is that!,HuWEj615KvxRmjJq8JY7Ng
dYDuaXVyIXMXlmeMYf2ktw,0,2012,Chocolate Malted Crunch is to die for!,KAIG8_R5vcBt-CGUi4bkPA
dYDuaXVyIXMXlmeMYf2ktw,0,2016,$2 ice cream sandwiches on Tuesdays!!!,V1HdEDa9ox0F1_R6ClkRkA
VHZPbCbIPHEkKOotdCTiow,0,2013,"Full house tonight, but line is moving pretty quickly.",RQlnSCjuqMnhR3Qk6j4KoA
Hp8k_RpSIWSeJguyaQpfIw,0,2015,The flavors are something new and something special.,9E_LCRdvbhUAEgXa8VpGYg
nlsibvBeSc8vfus2KuQatA,0,2016,Blondie sundae with praline pecan ice cream. You're welcome.,Z3S7Y6ywAOrWUS-jevfu6Q
6Vvr7K3fB4oDVBeSBPvvyQ,0,2012,Free cone day!,DoRCeCcJbrsM2BiAKj3trA
lv4erkIq2VCIOGC46T8TsQ,0,2015,$2 water ice--a great alternative to Rita's!,135DbbQnr3BEkQbBzZ9T1A
OPiPeoJiv92rENwbq76orA,0,2011,Blast!,jzUMLxjcSDN3dR7XWiKUyA
cUGFEQOu3_VsOpbvHGx8ZQ,0,2015,Brown Butter Pecan. Creamy heaven in your mouth.  Every time.,RBJRornYQnwj1wT99J5zfA
2OJrznHaA4Gz_KYbQnAuzQ,0,2012,Love avocado boba,Gu-ZUPjk7cNqySqh3jHceQ
6wxfzVfke6iXRhP8yeMTeA,0,2011,Check it out - pistachio yogurt,Ox89nMY8HpT0vxfKGqDPdA
ccd6w9w81PUBmtV1DFXgig,0,2012,I love their drinks!,jjogE_kPPMjxKvDEFlct6w
XQETjKH84gxDrAiz2lH7Wg,0,2017,Pretty cool little place! Bday soft serve was rich and creamy but I do NOT understand the hype of the Compost cookie- bleh.,CziKNLs3bp9kxOFsX4KiPA
RThuRlhMdowhtY8vITEIzQ,0,2015,"Lots of cheese, but kind of bland otherwise.",135DbbQnr3BEkQbBzZ9T1A
suLXZUWsh53kzoTVnO4gng,0,2015,99 cent large drinks until 10 am!,zBi_JWB5uUdVuz3JLoAxGQ
8CNNs7jFv0yVptAvnga4xQ,0,2014,They have vegan and gluten free options! The dark chocolate topping is vegan as well!,f1XbbdfPcBz7JeF1RzMG_A
-95mbLJsa0CxXhpaNL4LvA,0,2015,Seems like a super crowded place esp now that it's summer,WyMuUvqsJN1-s6LsNIeAlQ
So52MxrZGy8bPpyDPQP-Lg,0,2017,Parking is very hard to score in the summer!,8pmxwY_nmXYBzKPa-klk3Q
tEaW0zgsYihSTjysrpXaWg,0,2015,Time for something cold on this hot evening,LnX7-WmpML5bY6Fzlz468g
-95mbLJsa0CxXhpaNL4LvA,0,2018,Watery slush. We ordered through Ubereats and they forgot to send straws smh,PrOaibMDhpv6Kb8x010-hw
ccd6w9w81PUBmtV1DFXgig,0,2011,Happy hour drinks 2-5,4arRGEGcg5vIAFCg7kbOgQ
UkfyZevcq5jmjNWMbLb1OQ,0,2017,Great 'scream!!!,ADZunBgcxyCff7qpHWcBhw
VHZPbCbIPHEkKOotdCTiow,1,2013,"Just get the coconut. Oh, & one for you too.",jzUMLxjcSDN3dR7XWiKUyA
L-_-9JNAb6UDyq7waykX2A,0,2016,My food hasn't come yet. But vibe of this place deserves 5 stars! LOL,wW-w-xzcXIFgyKX82MrFrw
mPfdYJj4d5KBPINDkaZY-Q,0,2013,Don't plan on any seating inside but it is worth it,rwqNgBh1lbHCmWCK6Q1DCg
IPUGrf2xuClfxfBIA020kw,0,2012,In Kentucky you can't buy alcohol on Election Day. (Give me liberty or give me hops.),JUT0U3HTSB3kz9Wh7N0GqA
1ZkcNwQpIESg8LuAHzye6Q,0,2010,$1.75 Schlitz bottles. 'Nuff said.,MJ6fyEwz3kXDPBFFGPKJIw
2OJrznHaA4Gz_KYbQnAuzQ,0,2013,Relax after work ....coffee latte n bobba,FVCoPnoamoriE02YhABGaQ
_V-1gwVcw5Nd0e-8DsJ9RA,0,2013,Wait was 15 minutes not a good thing,jGbj8fl575EIQJcfaA1FKQ
yYwTV3c9Q3S1UDdpDhjgTg,0,2014,Don't use the restroom at this location it's always dirty. Staff is friendly and helpful.,a68E-rWxvnqTxKsvYvC_pQ
dRbmeC5hl211hH-WeMtv-g,0,2017,Seasonal pie shakes available now! Yum!,M9TjYmTgHayJ22cNkyvW_g
rH1dDxDThv_DGimcWah8fA,0,2014,Awesome ice cream!,koMhxEdPlnNtDrPbTQoM0g
xDAjrXQ54-cLj0zYMkT03A,0,2014,Unlimited free samples... And they boast that!,NZOTHK7fVn_4L966mk25EQ
vn5Ebwy-IdtJ6PQE6y7vaA,0,2013,"Longer wait than manila sunrise but they are busier too, will write a review on the food when it arrives lol",plb334To9f7CwAUPEvN4Ag
KuyB4pILxj4pKHvbY6CrJg,0,2014,My favorite cafe in the world.,7WeFN0VZTQof1zIk9lkqFg
u1qzJu0JwbKU-HjIFjq8kw,0,2011,Devil's Brew!,An8Q0oLP_2juwErLw90L8A
jBh399TajGcH28Zo2J1pHw,0,2016,They also serve beer and wine;),CZs1Eq7t1fqpXV1yox-CVg
cUGFEQOu3_VsOpbvHGx8ZQ,0,2015,They have new flavors every two weeks,yA32VrFrfm_aAOzb06Fc7w
1Vn_lex3LGGwuTo-xeJnww,0,2011,New flavors!!,8NPnK5h5Te91Ot6nbX9a5g
RvG07zPC9O_g9GXA5Lt9gQ,0,2016,"Their milk teas are better than Snoh's. Choose your size, sweetness, type of milk, black or green tea.",gH3JDpHQfVcMEGaAaCJPjA
dA9VCSq5g8iD1SSkRKOHaw,0,2018,Sign up for their email subscription so you can get coupons and free stuff on your birthday!,FSJDnMPHNOpZrqR1wHp53A
OPiPeoJiv92rENwbq76orA,0,2013,2-5pm is happy hour - half priced drinks and slushies!,J_ZmCRFzi6PZ9JfSYR_5hA
YWwYOCbXkIxEohzURIuMhw,0,2013,Very clean. Quiet setting. Will visit again.,Rt1FObAgPUkYw0JkfwfAhA
Q8b36PEPL61nxeQDcLBV7g,0,2015,"Out of spumoni and fudge today. The mint moose tracks looked delicious, though.",135DbbQnr3BEkQbBzZ9T1A
mPfdYJj4d5KBPINDkaZY-Q,0,2015,Mint cookie!!! Mmmmm ;),F6puJSuCPy1OCbNPL6Foog
3saG51hM2M14G5f-QwhGhg,0,2015,"It makes you want to dance, its sooo goood! The flavors are seriously of this world",o2FbUvgG9MJIxYo8SIH7dg
Sd6kNeNCpY3FkGF-RmjQHw,0,2015,Skip the kiwis here this week - didn't taste like a good batch at all!,M9TjYmTgHayJ22cNkyvW_g
8eSmXnZG0N1GRsqiFeU9uA,0,2014,Pistachio with almond flakes,zHzvPBcXuzyGSAPzc0k2Bg
I8T4Xsp3Wv7W-RJhsHrTDA,0,2016,"Awesome yogurt,  staff and selection.",_n1lAWEDLmxx43K87B-KPA
-yApKLEFAvvNyifvpNKWCA,0,2013,A root beer whip is heaven in a cup!,8DBH3BpLINfTAK_Up5BtUQ
1Vn_lex3LGGwuTo-xeJnww,0,2013,Guava pineapple tart = yum!,bu3qhZXlxkWir0EzC2txBQ
Dz48AHU652_zg43sBPRb9w,0,2015,Rotating flavors--key lime pie is delicious!,135DbbQnr3BEkQbBzZ9T1A
PSMJesRmIDmust2MUw7aQA,1,2014,Yogurt here!,cQzo2WX1TyPEmS5jPzOUoA
7i_FVSJQle6cQWTZnFyCrQ,0,2011,"The cupcakes are great, and perfect for two!",fX8NrOxtnaozSGsS_HMWZQ
q4KI2aUkrCnje3jqKBMULg,0,2014,Not overly sweet-- the vegan stuff is amazing!,vpqILv-TBB2D5hfcxv11Gg
nlsibvBeSc8vfus2KuQatA,0,2015,$2 Tuesday's!,KQm9OgdujLZiMRTksmj83w
8eSmXnZG0N1GRsqiFeU9uA,0,2014,Pumpkin pie flavor is here and it's so good!!!,f0TN5yZ7JBMKIzr3hSuwFQ
dg5cg298SXZVMo4ZEwSUtg,0,2018,"Great service. Nice and friendly. However the gelato is OK, not great.",y6D6N6Te58yhL95FOJqwUA
6T39H2dGUnrM91WqvR0VcQ,0,2017,The is the best boba i've had. They even gave me complimentary popcorn!,w4I8dacBtSvTNr0q2NBnbA
lv4erkIq2VCIOGC46T8TsQ,0,2012,It's a chocolate vanilla twist kind of day.,LUlKtaM3nXd-E4N4uOk_fQ
XPIUUhZyClvXW4-rT3tRMQ,0,2013,Mmmmmmmm good stuff!,2wK-Swr9cK90jdnTX0XrBw
5ViysgPio0TAs7LAa1nT_w,0,2014,"As good or better than Hawaii, but smaller lines.",jGI6hd-HKmPFfnzAdUnX7Q
XBEx2FI2GKmsjs7eWNr7Lw,0,2014,So yummy and healthy!  Honestly the next big thing.,iId3pcAjuwixPxUojnStGg
2WiMyg8-DoXQ8_R5qFc2iQ,0,2017,Very friendly staff.,mxD9IUk7v0UDgsnz0VHVQw
RQ_nzDzcc7pxYsfh6SKNRQ,0,2016,Best.Milkshake.Ever- enough said!,yRKigT6QljbO--QYjOX1xw
WpzRURptZ2FIxBmJMl4MXA,0,2015,Really good! So many options it's hard to decide! Great Shave Ice!,8fNq6lSW-yEDm4LHQWRcEA
mPfdYJj4d5KBPINDkaZY-Q,0,2013,Adorable. Only has outdoor seating but they have misters.,UWPU3OFTvegLXTB6nljKQA
zOL260xaXDYZZPBItzALxQ,0,2013,"After a few visits for sundaes, I can say with confidence that the food service staff are completely inept. Service at the soda fountain & restaurant is just tragic. Too bad, because the general concept and kitschy decor is right on track.",CbHXrH-CHM8egdKYAxqaPQ
L-_-9JNAb6UDyq7waykX2A,0,2016,Bomb sushi,qMJRzWkImja-4bTuI3TY4Q
E-pUHcZaIzFQbnWnGHcC7w,0,2017,SLOWEST and worst service!!! Avoid at all costs!,AwicwTyKzF-T8wP90SG0sA
SsN-SaGGkJn2Qm-jSDQ4aQ,0,2010,Don't sit next to the fountain unless you want to yell your entire meal.,RNSlrbHBsUgwoTDnp_Eybg
gtcvMLPePKKyXzSroO4J5A,0,2016,Best ice cream in town. Seriously.,iXQbl7IuUJCaM8Pm-DSKtQ
KuyB4pILxj4pKHvbY6CrJg,0,2015,Oh my gosh my heart is breaking... They are changing the menu and taking off their waffle desserts,nRdfX_I0CaOq7lJunJMPpA
UkFMV7WGFfE_u8zyUkkuqg,0,2012,Pina-Alfalfa fix.....,3nDUQBjKyVor5wV0reJChg
-95mbLJsa0CxXhpaNL4LvA,0,2016,BEST vegan green tea ice cream ever .. So much better than store bought green tea ice cream !,qtOCfMTrozmUSHWIcohc6Q
zusXbyXnJfS1Q-pZE9elmQ,0,2012,"Drive up menu busted had to move car to another car port, food, however, awesome.  Also credit card machine broken car hop took transaction.",OPMi1ZqVGL2WDeUnFwkVBA
VmspRdKauEargr8YX1oL-Q,0,2013,"Great ice cream, girls loved it!!",Q57eaTVR7QtdKSm6z4SdUA
DxzAGrpddzgGmdtNBHgi8g,0,2011,Winner winner chicken dinner!!! But this case dessert ;D,8NPnK5h5Te91Ot6nbX9a5g
zOL260xaXDYZZPBItzALxQ,0,2010,Really cool retro place in downtown Phoenix!,zbQWY2Y8vNKidWHOQIvPLA
Yk8WiriuHOkAXufUqGZMyg,0,2013,Lunch with my favorite coworker & caramel cashew ice cream too! Good day!,HmILc-lgVKZS7mWNdYCSJw
